[1441823400] LOG ROTATION: DAILY
[1441823400] LOG VERSION: 2.0
[1441823400] CURRENT HOST STATE: ad.plank.life;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.92 ms
[1441823400] CURRENT HOST STATE: application.plank.life;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.90 ms
[1441823400] CURRENT HOST STATE: artifactory.plank.life;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.64 ms
[1441823400] CURRENT HOST STATE: cisco;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.98 ms
[1441823400] CURRENT HOST STATE: confluence.plank.life;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.54 ms
[1441823400] CURRENT HOST STATE: git.plank.life;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.51 ms
[1441823400] CURRENT HOST STATE: jenkins.plank.life;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.56 ms
[1441823400] CURRENT HOST STATE: jira.plank.life;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.69 ms
[1441823400] CURRENT HOST STATE: localhost;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.05 ms
[1441823400] CURRENT HOST STATE: mail.plank.life;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1441845413] wproc:   host=jira.plank.life; service=MYSQL;
[1441845413] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441845413] Warning: Check of service 'MYSQL' on host 'jira.plank.life' timed out after 60.007s!
[1441845413] wproc: Core Worker 4216: job 10933 (pid=13470): Dormant child reaped
[1441845469] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'confluence.plank.life' was out of bounds.
[1441845518] wproc: Core Worker 4218: job 10978 (pid=13769) timed out. Killing it
[1441845518] wproc: CHECK job 10978 from worker Core Worker 4218 timed out after 60.01s
[1441845518] wproc:   host=mail.plank.life; service=MYSQL;
[1441845518] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441845518] Warning: Check of service 'MYSQL' on host 'mail.plank.life' timed out after 60.011s!
[1441845518] wproc: Core Worker 4218: job 10978 (pid=13769): Dormant child reaped
[1441845520] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'git.plank.life' was out of bounds.
[1441845574] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'jenkins.plank.life' was out of bounds.
[1441845695] wproc: Core Worker 4218: job 11042 (pid=14217) timed out. Killing it
[1441845695] wproc: CHECK job 11042 from worker Core Worker 4218 timed out after 60.01s
[1441845695] wproc:   host=jira.plank.life; service=CHECK MYSQL_DATABASE;
[1441845695] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441845695] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'jira.plank.life' timed out after 60.010s!
[1441845695] wproc: Core Worker 4218: job 11042 (pid=14217): Dormant child reaped
[1441845703] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'localhost' was out of bounds.
[1441845703] wproc: Core Worker 4216: job 11046 (pid=14236) timed out. Killing it
[1441845703] wproc: CHECK job 11046 from worker Core Worker 4216 timed out after 60.01s
[1441845703] wproc:   host=jira.plank.life; service=CHECK MYSQL_SLAVE;
[1441845703] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441845703] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'jira.plank.life' timed out after 60.009s!
[1441845703] wproc: Core Worker 4216: job 11046 (pid=14236): Dormant child reaped
[1441845863] wproc: Core Worker 4215: job 11114 (pid=14691) timed out. Killing it
[1441845863] wproc: CHECK job 11114 from worker Core Worker 4215 timed out after 60.01s
[1441845863] wproc:   host=mail.plank.life; service=CHECK MYSQL_DATABASE;
[1441845863] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441845863] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'mail.plank.life' timed out after 60.010s!
[1441845863] wproc: Core Worker 4215: job 11114 (pid=14691): Dormant child reaped
[1441845873] wproc: Core Worker 4215: job 11118 (pid=14727) timed out. Killing it
[1441845873] wproc: CHECK job 11118 from worker Core Worker 4215 timed out after 60.01s
[1441845873] wproc:   host=mail.plank.life; service=CHECK MYSQL_SLAVE;
[1441845873] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441845873] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'mail.plank.life' timed out after 60.008s!
[1441845873] wproc: Core Worker 4215: job 11118 (pid=14727): Dormant child reaped
[1441845877] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'ad.plank.life' was out of bounds.
[1441845901] wproc: Core Worker 4215: job 11128 (pid=14794) timed out. Killing it
[1441845901] wproc: CHECK job 11128 from worker Core Worker 4215 timed out after 60.01s
[1441845901] wproc:   host=jira.plank.life; service=Check MYSQL_CMDLINECRED;
[1441845901] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441845901] Warning: Check of service 'Check MYSQL_CMDLINECRED' on host 'jira.plank.life' timed out after 60.008s!
[1441845901] wproc: Core Worker 4215: job 11128 (pid=14794): Dormant child reaped
[1441845930] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'application.plank.life' was out of bounds.
[1441845981] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'artifactory.plank.life' was out of bounds.
[1441846006] wproc: Core Worker 4218: job 11174 (pid=15104) timed out. Killing it
[1441846006] wproc: CHECK job 11174 from worker Core Worker 4218 timed out after 60.01s
[1441846006] wproc:   host=mail.plank.life; service=Check MYSQL_CMDLINECRED;
[1441846006] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846006] Warning: Check of service 'Check MYSQL_CMDLINECRED' on host 'mail.plank.life' timed out after 60.008s!
[1441846006] wproc: Core Worker 4218: job 11174 (pid=15104): Dormant child reaped
[1441846013] wproc: Core Worker 4215: job 11177 (pid=15125) timed out. Killing it
[1441846013] wproc: CHECK job 11177 from worker Core Worker 4215 timed out after 60.01s
[1441846013] wproc:   host=jira.plank.life; service=MYSQL;
[1441846013] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846013] Warning: Check of service 'MYSQL' on host 'jira.plank.life' timed out after 60.007s!
[1441846013] wproc: Core Worker 4215: job 11177 (pid=15125): Dormant child reaped
[1441846068] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'confluence.plank.life' was out of bounds.
[1441846118] wproc: Core Worker 4216: job 11223 (pid=15427) timed out. Killing it
[1441846118] wproc: CHECK job 11223 from worker Core Worker 4216 timed out after 60.01s
[1441846118] wproc:   host=mail.plank.life; service=MYSQL;
[1441846118] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846118] Warning: Check of service 'MYSQL' on host 'mail.plank.life' timed out after 60.008s!
[1441846118] wproc: Core Worker 4216: job 11223 (pid=15427): Dormant child reaped
[1441846120] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'git.plank.life' was out of bounds.
[1441846174] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'jenkins.plank.life' was out of bounds.
[1441846295] wproc: Core Worker 4216: job 11287 (pid=15863) timed out. Killing it
[1441846295] wproc: CHECK job 11287 from worker Core Worker 4216 timed out after 60.01s
[1441846295] wproc:   host=jira.plank.life; service=CHECK MYSQL_DATABASE;
[1441846295] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846295] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'jira.plank.life' timed out after 60.008s!
[1441846295] wproc: Core Worker 4216: job 11287 (pid=15863): Dormant child reaped
[1441846303] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'localhost' was out of bounds.
[1441846303] wproc: Core Worker 4218: job 11290 (pid=15882) timed out. Killing it
[1441846303] wproc: CHECK job 11290 from worker Core Worker 4218 timed out after 60.01s
[1441846303] wproc:   host=jira.plank.life; service=CHECK MYSQL_SLAVE;
[1441846303] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846303] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'jira.plank.life' timed out after 60.008s!
[1441846303] wproc: Core Worker 4218: job 11290 (pid=15882): Dormant child reaped
[1441846463] wproc: Core Worker 4216: job 11359 (pid=16341) timed out. Killing it
[1441846463] wproc: CHECK job 11359 from worker Core Worker 4216 timed out after 60.01s
[1441846463] wproc:   host=mail.plank.life; service=CHECK MYSQL_DATABASE;
[1441846463] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846463] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'mail.plank.life' timed out after 60.013s!
[1441846463] wproc: Core Worker 4216: job 11359 (pid=16341): Dormant child reaped
[1441846473] wproc: Core Worker 4217: job 11363 (pid=16374) timed out. Killing it
[1441846473] wproc: CHECK job 11363 from worker Core Worker 4217 timed out after 60.01s
[1441846473] wproc:   host=mail.plank.life; service=CHECK MYSQL_SLAVE;
[1441846473] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846473] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'mail.plank.life' timed out after 60.010s!
[1441846473] wproc: Core Worker 4217: job 11363 (pid=16374): Dormant child reaped
[1441846477] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'ad.plank.life' was out of bounds.
[1441846501] wproc: Core Worker 4217: job 11373 (pid=16437) timed out. Killing it
[1441846501] wproc: CHECK job 11373 from worker Core Worker 4217 timed out after 60.01s
[1441846501] wproc:   host=jira.plank.life; service=Check MYSQL_CMDLINECRED;
[1441846501] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846501] Warning: Check of service 'Check MYSQL_CMDLINECRED' on host 'jira.plank.life' timed out after 60.010s!
[1441846501] wproc: Core Worker 4217: job 11373 (pid=16437): Dormant child reaped
[1441846529] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'application.plank.life' was out of bounds.
[1441846581] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'artifactory.plank.life' was out of bounds.
[1441846606] wproc: Core Worker 4215: job 11419 (pid=16809) timed out. Killing it
[1441846606] wproc: CHECK job 11419 from worker Core Worker 4215 timed out after 60.01s
[1441846606] wproc:   host=mail.plank.life; service=Check MYSQL_CMDLINECRED;
[1441846606] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846606] Warning: Check of service 'Check MYSQL_CMDLINECRED' on host 'mail.plank.life' timed out after 60.013s!
[1441846606] wproc: Core Worker 4215: job 11419 (pid=16809): Dormant child reaped
[1441846613] wproc: Core Worker 4215: job 11422 (pid=16832) timed out. Killing it
[1441846613] wproc: CHECK job 11422 from worker Core Worker 4215 timed out after 60.01s
[1441846613] wproc:   host=jira.plank.life; service=MYSQL;
[1441846613] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846613] Warning: Check of service 'MYSQL' on host 'jira.plank.life' timed out after 60.007s!
[1441846613] wproc: Core Worker 4215: job 11422 (pid=16832): Dormant child reaped
[1441846668] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'confluence.plank.life' was out of bounds.
[1441846718] wproc: Core Worker 4216: job 11468 (pid=17131) timed out. Killing it
[1441846718] wproc: CHECK job 11468 from worker Core Worker 4216 timed out after 60.01s
[1441846718] wproc:   host=mail.plank.life; service=MYSQL;
[1441846718] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846718] Warning: Check of service 'MYSQL' on host 'mail.plank.life' timed out after 60.008s!
[1441846718] wproc: Core Worker 4216: job 11468 (pid=17131): Dormant child reaped
[1441846720] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'git.plank.life' was out of bounds.
[1441846774] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'jenkins.plank.life' was out of bounds.
[1441846895] wproc: Core Worker 4216: job 11532 (pid=17567) timed out. Killing it
[1441846895] wproc: CHECK job 11532 from worker Core Worker 4216 timed out after 60.01s
[1441846895] wproc:   host=jira.plank.life; service=CHECK MYSQL_DATABASE;
[1441846895] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846895] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'jira.plank.life' timed out after 60.008s!
[1441846895] wproc: Core Worker 4216: job 11532 (pid=17567): Dormant child reaped
[1441846903] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'localhost' was out of bounds.
[1441846903] wproc: Core Worker 4218: job 11535 (pid=17586) timed out. Killing it
[1441846903] wproc: CHECK job 11535 from worker Core Worker 4218 timed out after 60.01s
[1441846903] wproc:   host=jira.plank.life; service=CHECK MYSQL_SLAVE;
[1441846903] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441846903] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'jira.plank.life' timed out after 60.010s!
[1441846903] wproc: Core Worker 4218: job 11535 (pid=17586): Dormant child reaped
[1441847063] wproc: Core Worker 4216: job 11604 (pid=18044) timed out. Killing it
[1441847063] wproc: CHECK job 11604 from worker Core Worker 4216 timed out after 60.01s
[1441847063] wproc:   host=mail.plank.life; service=CHECK MYSQL_DATABASE;
[1441847063] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847063] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'mail.plank.life' timed out after 60.012s!
[1441847063] wproc: Core Worker 4216: job 11604 (pid=18044): Dormant child reaped
[1441847073] wproc: Core Worker 4217: job 11608 (pid=18077) timed out. Killing it
[1441847073] wproc: CHECK job 11608 from worker Core Worker 4217 timed out after 60.01s
[1441847073] wproc:   host=mail.plank.life; service=CHECK MYSQL_SLAVE;
[1441847073] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847073] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'mail.plank.life' timed out after 60.009s!
[1441847073] wproc: Core Worker 4217: job 11608 (pid=18077): Dormant child reaped
[1441847077] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'ad.plank.life' was out of bounds.
[1441847101] wproc: Core Worker 4217: job 11618 (pid=18140) timed out. Killing it
[1441847101] wproc: CHECK job 11618 from worker Core Worker 4217 timed out after 60.01s
[1441847101] wproc:   host=jira.plank.life; service=Check MYSQL_CMDLINECRED;
[1441847101] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847101] Warning: Check of service 'Check MYSQL_CMDLINECRED' on host 'jira.plank.life' timed out after 60.011s!
[1441847101] wproc: Core Worker 4217: job 11618 (pid=18140): Dormant child reaped
[1441847129] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'application.plank.life' was out of bounds.
[1441847181] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'artifactory.plank.life' was out of bounds.
[1441847206] wproc: Core Worker 4218: job 11664 (pid=18458) timed out. Killing it
[1441847206] wproc: CHECK job 11664 from worker Core Worker 4218 timed out after 60.01s
[1441847206] wproc:   host=mail.plank.life; service=Check MYSQL_CMDLINECRED;
[1441847206] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847206] Warning: Check of service 'Check MYSQL_CMDLINECRED' on host 'mail.plank.life' timed out after 60.011s!
[1441847206] wproc: Core Worker 4218: job 11664 (pid=18458): Dormant child reaped
[1441847213] wproc: Core Worker 4215: job 11667 (pid=18477) timed out. Killing it
[1441847213] wproc: CHECK job 11667 from worker Core Worker 4215 timed out after 60.01s
[1441847213] wproc:   host=jira.plank.life; service=MYSQL;
[1441847213] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847213] Warning: Check of service 'MYSQL' on host 'jira.plank.life' timed out after 60.008s!
[1441847213] wproc: Core Worker 4215: job 11667 (pid=18477): Dormant child reaped
[1441847268] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'confluence.plank.life' was out of bounds.
[1441847318] wproc: Core Worker 4216: job 11713 (pid=18778) timed out. Killing it
[1441847318] wproc: CHECK job 11713 from worker Core Worker 4216 timed out after 60.01s
[1441847318] wproc:   host=mail.plank.life; service=MYSQL;
[1441847318] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847318] Warning: Check of service 'MYSQL' on host 'mail.plank.life' timed out after 60.008s!
[1441847318] wproc: Core Worker 4216: job 11713 (pid=18778): Dormant child reaped
[1441847320] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'git.plank.life' was out of bounds.
[1441847374] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'jenkins.plank.life' was out of bounds.
[1441847493] wproc: Core Worker 4217: job 11777 (pid=19224) timed out. Killing it
[1441847493] wproc: CHECK job 11777 from worker Core Worker 4217 timed out after 60.01s
[1441847493] wproc:   host=jira.plank.life; service=CHECK MYSQL_DATABASE;
[1441847493] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847493] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'jira.plank.life' timed out after 60.011s!
[1441847493] wproc: Core Worker 4217: job 11777 (pid=19224): Dormant child reaped
[1441847503] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'localhost' was out of bounds.
[1441847503] wproc: Core Worker 4218: job 11780 (pid=19245) timed out. Killing it
[1441847503] wproc: CHECK job 11780 from worker Core Worker 4218 timed out after 60.01s
[1441847503] wproc:   host=jira.plank.life; service=CHECK MYSQL_SLAVE;
[1441847503] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847503] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'jira.plank.life' timed out after 60.013s!
[1441847503] wproc: Core Worker 4218: job 11780 (pid=19245): Dormant child reaped
[1441847563] Auto-save of retention data completed successfully.
[1441847663] wproc: Core Worker 4216: job 11849 (pid=19862) timed out. Killing it
[1441847663] wproc: CHECK job 11849 from worker Core Worker 4216 timed out after 60.01s
[1441847663] wproc:   host=mail.plank.life; service=CHECK MYSQL_DATABASE;
[1441847663] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847663] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'mail.plank.life' timed out after 60.011s!
[1441847663] wproc: Core Worker 4216: job 11849 (pid=19862): Dormant child reaped
[1441847673] wproc: Core Worker 4217: job 11853 (pid=19895) timed out. Killing it
[1441847673] wproc: CHECK job 11853 from worker Core Worker 4217 timed out after 60.01s
[1441847673] wproc:   host=mail.plank.life; service=CHECK MYSQL_SLAVE;
[1441847673] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847673] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'mail.plank.life' timed out after 60.009s!
[1441847673] wproc: Core Worker 4217: job 11853 (pid=19895): Dormant child reaped
[1441847677] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'ad.plank.life' was out of bounds.
[1441847700] wproc: Core Worker 4217: job 11863 (pid=19958) timed out. Killing it
[1441847700] wproc: CHECK job 11863 from worker Core Worker 4217 timed out after 60.01s
[1441847700] wproc:   host=jira.plank.life; service=Check MYSQL_CMDLINECRED;
[1441847700] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847700] Warning: Check of service 'Check MYSQL_CMDLINECRED' on host 'jira.plank.life' timed out after 60.010s!
[1441847700] wproc: Core Worker 4217: job 11863 (pid=19958): Dormant child reaped
[1441847729] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'application.plank.life' was out of bounds.
[1441847780] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'artifactory.plank.life' was out of bounds.
[1441847806] wproc: Core Worker 4218: job 11909 (pid=20276) timed out. Killing it
[1441847806] wproc: CHECK job 11909 from worker Core Worker 4218 timed out after 60.01s
[1441847806] wproc:   host=mail.plank.life; service=Check MYSQL_CMDLINECRED;
[1441847806] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847806] Warning: Check of service 'Check MYSQL_CMDLINECRED' on host 'mail.plank.life' timed out after 60.008s!
[1441847806] wproc: Core Worker 4218: job 11909 (pid=20276): Dormant child reaped
[1441847813] wproc: Core Worker 4217: job 11912 (pid=20292) timed out. Killing it
[1441847813] wproc: CHECK job 11912 from worker Core Worker 4217 timed out after 60.01s
[1441847813] wproc:   host=jira.plank.life; service=MYSQL;
[1441847813] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847813] Warning: Check of service 'MYSQL' on host 'jira.plank.life' timed out after 60.010s!
[1441847813] wproc: Core Worker 4217: job 11912 (pid=20292): Dormant child reaped
[1441847868] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'confluence.plank.life' was out of bounds.
[1441847918] wproc: Core Worker 4218: job 11957 (pid=20592) timed out. Killing it
[1441847918] wproc: CHECK job 11957 from worker Core Worker 4218 timed out after 60.01s
[1441847918] wproc:   host=mail.plank.life; service=MYSQL;
[1441847918] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441847918] Warning: Check of service 'MYSQL' on host 'mail.plank.life' timed out after 60.008s!
[1441847918] wproc: Core Worker 4218: job 11957 (pid=20592): Dormant child reaped
[1441847920] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'git.plank.life' was out of bounds.
[1441847974] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'jenkins.plank.life' was out of bounds.
[1441848093] wproc: Core Worker 4215: job 12021 (pid=21026) timed out. Killing it
[1441848093] wproc: CHECK job 12021 from worker Core Worker 4215 timed out after 60.01s
[1441848093] wproc:   host=jira.plank.life; service=CHECK MYSQL_DATABASE;
[1441848093] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441848093] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'jira.plank.life' timed out after 60.008s!
[1441848093] wproc: Core Worker 4215: job 12021 (pid=21026): Dormant child reaped
[1441848103] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'localhost' was out of bounds.
[1441848103] wproc: Core Worker 4216: job 12025 (pid=21047) timed out. Killing it
[1441848103] wproc: CHECK job 12025 from worker Core Worker 4216 timed out after 60.01s
[1441848103] wproc:   host=jira.plank.life; service=CHECK MYSQL_SLAVE;
[1441848103] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441848103] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'jira.plank.life' timed out after 60.007s!
[1441848103] wproc: Core Worker 4216: job 12025 (pid=21047): Dormant child reaped
[1441848194] SERVICE NOTIFICATION: nagiosadmin;cisco;Port 1 Bandwidth Usage;UNKNOWN;notify-service-by-email;check_mrtgtraf: Unable to open MRTG log file
[1441848201] SERVICE NOTIFICATION: nagiosadmin;cisco;Port 1 Link Status;UNKNOWN;notify-service-by-email;External command error: MIB search path: $HOME/.snmp/mibs:/usr/share/snmp/mibs:/usr/share/snmp/mibs/iana:/usr/share/snmp/mibs/ietf:/usr/share/mibs/site:/usr/share/snmp/mibs:/usr/share/mibs/iana:/usr/share/mibs/ietf:/usr/share/mibs/netsnmp
[1441848263] wproc: Core Worker 4216: job 12094 (pid=21519) timed out. Killing it
[1441848263] wproc: CHECK job 12094 from worker Core Worker 4216 timed out after 60.01s
[1441848263] wproc:   host=mail.plank.life; service=CHECK MYSQL_DATABASE;
[1441848263] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441848263] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'mail.plank.life' timed out after 60.009s!
[1441848263] wproc: Core Worker 4216: job 12094 (pid=21519): Dormant child reaped
[1441848273] wproc: Core Worker 4217: job 12098 (pid=21552) timed out. Killing it
[1441848273] wproc: CHECK job 12098 from worker Core Worker 4217 timed out after 60.01s
[1441848273] wproc:   host=mail.plank.life; service=CHECK MYSQL_SLAVE;
[1441848273] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441848273] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'mail.plank.life' timed out after 60.008s!
[1441848273] wproc: Core Worker 4217: job 12098 (pid=21552): Dormant child reaped
[1441848277] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'ad.plank.life' was out of bounds.
[1441848299] wproc: Core Worker 4217: job 12108 (pid=21616) timed out. Killing it
[1441848299] wproc: CHECK job 12108 from worker Core Worker 4217 timed out after 60.01s
[1441848299] wproc:   host=jira.plank.life; service=Check MYSQL_CMDLINECRED;
[1441848299] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441848299] Warning: Check of service 'Check MYSQL_CMDLINECRED' on host 'jira.plank.life' timed out after 60.011s!
[1441848299] wproc: Core Worker 4217: job 12108 (pid=21616): Dormant child reaped
[1441848330] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'application.plank.life' was out of bounds.
[1441848379] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'artifactory.plank.life' was out of bounds.
[1441848406] wproc: Core Worker 4218: job 12154 (pid=21934) timed out. Killing it
[1441848406] wproc: CHECK job 12154 from worker Core Worker 4218 timed out after 60.01s
[1441848406] wproc:   host=mail.plank.life; service=Check MYSQL_CMDLINECRED;
[1441848406] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441848406] Warning: Check of service 'Check MYSQL_CMDLINECRED' on host 'mail.plank.life' timed out after 60.012s!
[1441848406] wproc: Core Worker 4218: job 12154 (pid=21934): Dormant child reaped
[1441848413] wproc: Core Worker 4216: job 12157 (pid=21952) timed out. Killing it
[1441848413] wproc: CHECK job 12157 from worker Core Worker 4216 timed out after 60.01s
[1441848413] wproc:   host=jira.plank.life; service=MYSQL;
[1441848413] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441848413] Warning: Check of service 'MYSQL' on host 'jira.plank.life' timed out after 60.007s!
[1441848413] wproc: Core Worker 4216: job 12157 (pid=21952): Dormant child reaped
[1441848468] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'confluence.plank.life' was out of bounds.
[1441848518] wproc: Core Worker 4218: job 12202 (pid=22250) timed out. Killing it
[1441848518] wproc: CHECK job 12202 from worker Core Worker 4218 timed out after 60.01s
[1441848518] wproc:   host=mail.plank.life; service=MYSQL;
[1441848518] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441848518] Warning: Check of service 'MYSQL' on host 'mail.plank.life' timed out after 60.007s!
[1441848518] wproc: Core Worker 4218: job 12202 (pid=22250): Dormant child reaped
[1441848520] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'git.plank.life' was out of bounds.
[1441848574] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'jenkins.plank.life' was out of bounds.
[1441848693] wproc: Core Worker 4215: job 12266 (pid=22684) timed out. Killing it
[1441848693] wproc: CHECK job 12266 from worker Core Worker 4215 timed out after 60.01s
[1441848693] wproc:   host=jira.plank.life; service=CHECK MYSQL_DATABASE;
[1441848693] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441848693] Warning: Check of service 'CHECK MYSQL_DATABASE' on host 'jira.plank.life' timed out after 60.012s!
[1441848693] wproc: Core Worker 4215: job 12266 (pid=22684): Dormant child reaped
[1441848703] Warning: Return code of 255 for check of service 'CHECK NRPE' on host 'localhost' was out of bounds.
[1441848703] wproc: Core Worker 4216: job 12270 (pid=22705) timed out. Killing it
[1441848703] wproc: CHECK job 12270 from worker Core Worker 4216 timed out after 60.01s
[1441848703] wproc:   host=jira.plank.life; service=CHECK MYSQL_SLAVE;
[1441848703] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1441848703] Warning: Check of service 'CHECK MYSQL_SLAVE' on host 'jira.plank.life' timed out after 60.011s!
[1441848703] wproc: Core Worker 4216: job 12270 (pid=22705): Dormant child reaped
